,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
641,22.0,032,0.20064175624898714,0.17864458400677816,0.06439490492908355,0.05701478940910067,0.092122622633608,0.11460713433943892
642,22.0,033,0.22444801470648762,0.20011835066215602,0.0859069250093814,0.07240174144255641,0.13063367468940054,0.15720715839089988
643,22.0,034,0.2219194313534553,0.1978039159141373,0.08401162800013315,0.06971330668313189,0.12253019814301012,0.17019455112783435
644,22.0,035,0.21633295341079242,0.1959757219458479,0.08487341779422629,0.072753624642659,0.1494051346274264,0.14279845759188653
645,22.0,036,0.21422481541054558,0.1934764323868346,0.059211310479733326,0.055178235772438654,0.08064176555829186,0.068113248543538
646,22.0,037,0.22906058472733665,0.20416801452452224,0.0667004302745769,0.05958352291722021,0.061204250295159336,0.10669957192269147
647,22.0,038,0.2186994208022486,0.18273454314940918,0.07414533320947077,0.06559477342476148,0.1334234832003163,0.11532161788999956
648,22.0,039,0.256790599463944,0.22907180717934308,0.0829867350789269,0.07108618640942786,0.14468981793661495,0.1434030228828822
649,23.0,001,0.14664871521907027,0.1370885256851817,0.050476269995338184,0.04941866533074499,0.15151922697523815,0.020952512233785765
650,23.0,002,0.14477618633491762,0.13547120578005115,0.05038677334627878,0.04886769848769349,0.14468981793661503,0.030148286101703253
651,23.0,003,0.14966951750501262,0.13265153083997566,0.05063803419386682,0.04463667886689342,0.06554018899834302,0.11851477693619221
652,23.0,004,0.14559163088440089,0.13083370203951675,0.05048317172140856,0.04481739392712549,0.07617860828464991,0.1122310187947316
653,23.0,005,0.12988605719229457,0.12261046838041066,0.04967510653376407,0.04448647504394805,0.08662542736629614,0.10445134096067449
654,23.0,006,0.14164260651440025,0.13258671269350092,0.04881391243633493,0.04728117507481991,0.08362090742074266,0.031399600749357603
655,23.0,007,0.09776785986973247,0.09313173556377674,0.034244609003895,0.028547693848838325,0.0336144411747278,0.16635947440394788
656,23.0,008,0.11971979003445257,0.11327966222467346,0.04479094199950882,0.03944142515610621,0.03672916921462846,0.11943300597387005
657,23.0,009,0.1298860571922946,0.12261046838041068,0.04967510653376407,0.04448647504394806,0.03361444117472797,0.10445134096067435
658,23.0,010,0.1298860571922946,0.12261046838041068,0.049675106533764064,0.044486475043948044,0.11605021526559063,0.1044513409606745
