,index,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep
2329,5540101.0,0.10933333333333334,0.10933333333333334,0.06266666666666666,0.06,0.0,0.042553191489361666
2330,5540301.0,0.07853403141361257,0.07853403141361257,0.03315881326352531,0.03315881326352531,0.0,0.0
2331,5540701.0,0.0595903165735568,0.0595903165735568,0.027932960893854747,0.027932960893854747,0.0,0.0
2332,5541001.0,0.17122040072859745,0.1493624772313297,0.056466302367941715,0.056466302367941715,0.12765957446808507,0.0
2333,5541002.0,0.14221556886227546,0.12574850299401197,0.04341317365269461,0.04341317365269461,0.11578947368421065,0.0
2334,5541003.0,0.34965034965034963,0.3094405594405594,0.1346153846153846,0.13111888111888112,0.115,0.02597402597402592
2335,5541004.0,0.214170692431562,0.1723027375201288,0.06924315619967794,0.0499194847020934,0.19548872180451135,0.2790697674418605
2336,5541005.0,0.07625,0.07625,0.03375,0.02875,0.0,0.14814814814814817
2337,5550000.0,0.08457142857142858,0.07771428571428571,0.038857142857142854,0.038857142857142854,0.0810810810810812,0.0
2338,5555101.0,0.08846880907372401,0.08052930056710775,0.03062381852551985,0.03062381852551985,0.08974358974358979,0.0
2339,5555102.0,0.07936507936507936,0.07682539682539682,0.04,0.03746031746031746,0.03199999999999996,0.06349206349206357
2340,5555103.0,0.10155038759689923,0.08759689922480621,0.05116279069767442,0.040310077519379844,0.13740458015267173,0.21212121212121213
2341,5570101.0,0.05130890052356021,0.04397905759162304,0.023036649214659685,0.023036649214659685,0.1428571428571428,0.0
2342,5570201.0,0.06098741529525654,0.05808325266214908,0.023233301064859633,0.017424975798644726,0.047619047619047665,0.24999999999999997
2343,5570301.0,0.08804204993429698,0.08804204993429698,0.03810775295663601,0.03810775295663601,0.0,0.0
2344,5600100.0,0.0856873822975518,0.07909604519774012,0.04331450094161959,0.04143126177024482,0.07692307692307691,0.04347826086956519
2345,5600200.0,0.11058263971462545,0.10225921521997622,0.06302021403091558,0.05112960760998811,0.07526881720430113,0.1886792452830189
2346,5600300.0,0.12510936132983377,0.12510936132983377,0.0647419072615923,0.0542432195975503,0.0,0.16216216216216225
2347,5600400.0,0.07421150278293136,0.0686456400742115,0.026901669758812616,0.026901669758812616,0.075,0.0
2348,5600500.0,0.15756302521008403,0.14425770308123248,0.05742296918767507,0.049019607843137254,0.0844444444444445,0.1463414634146341
2349,9999999.0,0.1824839792493134,0.16997253585596583,0.09520903265181568,0.09246261824839792,0.06856187290969892,0.028846153846153848
2350,"(100100.0, 0)",0.12932862190812722,0.12367491166077739,0.0636042402826855,0.06219081272084806,0.04371584699453555,0.022222222222222077
2351,"(100100.0, 1)",0.14488636363636365,0.125,0.09090909090909091,0.07386363636363637,0.13725490196078438,0.18749999999999997
2352,"(100200.0, 0)",0.11714285714285715,0.10666666666666667,0.0380952380952381,0.03238095238095238,0.08943089430894305,0.15000000000000013
2353,"(100200.0, 1)",0.14068441064638784,0.11026615969581749,0.03802281368821293,0.015209125475285171,0.21621621621621628,0.6000000000000001
2354,"(100301.0, 0)",0.12532637075718014,0.11357702349869452,0.04046997389033943,0.037859007832898174,0.09374999999999993,0.06451612903225805
2355,"(100301.0, 1)",0.12315270935960591,0.06403940886699508,0.009852216748768473,0.0,0.48,1.0
2356,"(100302.0, 0)",0.11808118081180811,0.11808118081180811,0.05412054120541206,0.05412054120541206,0.0,0.0
2357,"(100302.0, 1)",0.13725490196078433,0.13725490196078433,0.0784313725490196,0.0784313725490196,0.0,0.0
2358,"(100400.0, 0)",0.17015468607825296,0.16196542311191992,0.0718835304822566,0.06369426751592357,0.048128342245989386,0.11392405063291139
2359,"(100400.0, 1)",0.14733542319749215,0.11912225705329153,0.06583072100313479,0.050156739811912224,0.19148936170212763,0.23809523809523808
2360,"(100500.0, 0)",0.14036265950302215,0.13498992612491606,0.0577568838146407,0.052384150436534584,0.038277511961722355,0.09302325581395353
2361,"(100500.0, 1)",0.1864801864801865,0.13752913752913754,0.08624708624708624,0.053613053613053616,0.2625,0.3783783783783783
2362,"(100600.0, 0)",0.11677479147358666,0.10658016682113068,0.03707136237256719,0.03707136237256719,0.0873015873015873,0.0
2363,"(100600.0, 1)",0.17167381974248927,0.13304721030042918,0.055793991416309016,0.055793991416309016,0.22500000000000003,0.0
