state_fip,puma,lower_leg_district,upper_leg_district,P001001,puma_pop,share_of_puma_pop
44,101,40,23,6846.0,143988.0,0.0475456288024002
44,101,41,21,10329.0,143988.0,0.07173514459538295
44,101,42,25,10884.0,143988.0,0.07558963246937245
44,101,43,22,681.0,143988.0,0.004729560796733061
44,101,43,25,13130.0,143988.0,0.09118815456843626
44,101,44,22,9187.0,143988.0,0.06380392810511987
44,101,44,25,1915.0,143988.0,0.013299719421062867
44,101,47,23,14378.0,143988.0,0.09985554351751535
44,101,48,17,5577.0,143988.0,0.03873239436619718
44,101,48,23,4875.0,143988.0,0.033856988082340195
44,101,48,24,3915.0,143988.0,0.02718976581381782
44,101,49,20,1380.0,143988.0,0.009584132011000918
44,101,49,24,12679.0,143988.0,0.08805594910687002
44,101,50,20,3349.0,143988.0,0.023258882684668167
44,101,50,24,10420.0,143988.0,0.0723671417062533
44,101,51,20,13358.0,143988.0,0.09277161985721032
44,101,53,22,12243.0,143988.0,0.08502791899324944
44,101,53,23,2077.0,143988.0,0.014424813178876018
44,102,6,4,1518.0,177213.0,0.008565962993685564
44,102,6,7,2368.0,177213.0,0.013362450835999616
44,102,44,17,3240.0,177213.0,0.0182830830695265
44,102,45,17,4589.0,177213.0,0.025895391421622567
44,102,45,19,2288.0,177213.0,0.012911016686134764
44,102,45,20,7266.0,177213.0,0.04100150666147517
44,102,46,15,1032.0,177213.0,0.00582350053325659
44,102,46,17,10559.0,177213.0,0.05958366485528714
44,102,46,19,2717.0,177213.0,0.015331832314785033
44,102,51,20,685.0,177213.0,0.0038654049082177946
44,102,52,19,13055.0,177213.0,0.07366841033107052
44,102,52,20,1111.0,177213.0,0.006269291756248131
44,102,54,4,5620.0,177213.0,0.03171324902800585
44,102,54,7,2443.0,177213.0,0.013785670351497916
44,102,54,22,6209.0,177213.0,0.03503693295638582
44,102,55,4,8912.0,177213.0,0.0502897642949445
44,102,55,15,1960.0,177213.0,0.011060136671688871
44,102,55,17,3048.0,177213.0,0.017199641109850856
44,102,56,16,14324.0,177213.0,0.08082928453330174
44,102,57,16,5052.0,177213.0,0.028508066563965397
44,102,57,19,9101.0,177213.0,0.05135627747400021
44,102,58,15,9249.0,177213.0,0.05219143065125019
44,102,58,16,5103.0,177213.0,0.028795855834504242
44,102,59,15,11060.0,177213.0,0.062410771218815775
44,102,59,16,2690.0,177213.0,0.015179473289205644
44,102,60,8,12857.0,177213.0,0.07255111081015501
44,102,60,18,1371.0,177213.0,0.007736452743308899
44,102,61,8,12089.0,177213.0,0.06821734297145243
44,102,61,18,1663.0,177213.0,0.009384187390315608
44,102,62,8,2196.0,177213.0,0.012391867413790185
44,102,62,15,3792.0,177213.0,0.02139797870359398
44,102,62,18,8046.0,177213.0,0.04540298962265748
44,103,1,1,1283.0,178042.0,0.0072061648375102505
44,103,1,3,12449.0,178042.0,0.06992170386762674
44,103,1,6,149.0,178042.0,0.000836881185338291
44,103,2,1,1540.0,178042.0,0.008649644465912537
44,103,2,3,7193.0,178042.0,0.04040057963851226
44,103,2,5,935.0,178042.0,0.005251569854304041
44,103,2,6,4153.0,178042.0,0.02332595679671089
44,103,3,1,13949.0,178042.0,0.07834668224351557
44,103,4,3,8756.0,178042.0,0.04917940710618843
44,103,4,6,4957.0,178042.0,0.027841745206187304
44,103,5,1,4611.0,178042.0,0.02589838352748228
44,103,5,4,9717.0,178042.0,0.05457700991900787
44,103,6,4,2434.0,178042.0,0.013670931577942283
44,103,6,5,2539.0,178042.0,0.014260680064254502
44,103,6,7,5367.0,178042.0,0.030144572628930253
44,103,7,1,4135.0,178042.0,0.023224857056200223
44,103,7,5,10076.0,178042.0,0.056593388076970605
44,103,8,1,2643.0,178042.0,0.014844811898316128
44,103,8,5,11344.0,178042.0,0.06371530313072196
44,103,9,2,2622.0,178042.0,0.014726862201053684
44,103,9,5,3462.0,178042.0,0.019444850091551433
44,103,9,6,3008.0,178042.0,0.01689488996978241
44,103,9,7,4861.0,178042.0,0.027302546590130417
44,103,10,2,14169.0,178042.0,0.07958234573864593
44,103,11,2,11288.0,178042.0,0.06340077060468878
44,103,11,6,2947.0,178042.0,0.016552274182496263
44,103,12,6,11997.0,178042.0,0.06738297705035891
44,103,12,28,2097.0,178042.0,0.011778119769492591
44,103,13,7,11633.0,178042.0,0.0653385156311432
44,103,14,7,1728.0,178042.0,0.009705575089023939
44,104,14,26,10942.0,127424.0,0.08587079357106982
44,104,14,28,1672.0,127424.0,0.013121546961325966
44,104,15,26,5762.0,127424.0,0.04521911099949774
44,104,15,27,8511.0,127424.0,0.06679275489703666
44,104,16,27,10886.0,127424.0,0.08543131592164742
44,104,16,28,2945.0,127424.0,0.023111815670517327
44,104,17,26,3065.0,127424.0,0.024053553490708188
44,104,17,27,5668.0,127424.0,0.04448141637368157
44,104,17,28,5457.0,127424.0,0.04282552737317931
44,104,18,28,14222.0,127424.0,0.1116116273229533
44,104,19,28,1370.0,127424.0,0.010751506780512305
44,104,20,27,1654.0,127424.0,0.012980286288297338
44,104,20,31,748.0,127424.0,0.005870165745856353
44,104,41,26,4019.0,127424.0,0.03154036916122552
44,104,42,26,3466.0,127424.0,0.027200527373179306
44,104,63,14,8475.0,127424.0,0.0665102335509794
44,104,63,18,5904.0,127424.0,0.04633350075339026
44,104,64,14,13808.0,127424.0,0.10836263184329482
44,104,65,14,4902.0,127424.0,0.038469989954796585
44,104,65,18,8332.0,127424.0,0.06538799598191863
44,104,65,32,1051.0,127424.0,0.008248053741838273
44,104,66,18,1695.0,127424.0,0.013302046710195881
44,104,66,32,2870.0,127424.0,0.02252322953289804
44,201,19,29,8174.0,166158.0,0.04919414051685745
44,201,19,31,4213.0,166158.0,0.02535538463390267
44,201,20,30,2289.0,166158.0,0.013776044487776695
44,201,20,31,9240.0,166158.0,0.05560972086808941
44,201,21,29,13767.0,166158.0,0.08285487307261763
44,201,22,29,2404.0,166158.0,0.014468156814598154
44,201,22,30,11345.0,166158.0,0.06827838563295177
44,201,23,29,3154.0,166158.0,0.01898193285908593
44,201,23,30,10852.0,166158.0,0.06531133017970847
44,201,24,30,3097.0,166158.0,0.01863888587970486
44,201,24,31,10655.0,166158.0,0.06412571167202301
44,201,25,9,10689.0,166158.0,0.0643303361860398
44,201,25,33,3025.0,166158.0,0.018205563379434034
44,201,26,9,6958.0,166158.0,0.041875804956727936
44,201,26,27,1426.0,166158.0,0.008582192852586093
44,201,26,31,1965.0,166158.0,0.011826093236557976
44,201,26,33,3356.0,166158.0,0.02019764320706797
44,201,27,9,10118.0,166158.0,0.060893848024169764
44,201,27,31,1517.0,166158.0,0.009129864345983943
44,201,27,33,2417.0,166158.0,0.014546395599369275
44,201,28,21,8563.0,166158.0,0.051535285691931776
44,201,28,33,5302.0,166158.0,0.03190938745049892
44,201,29,21,1836.0,166158.0,0.011049723756906077
44,201,29,33,11272.0,166158.0,0.06783904476462163
44,201,29,34,1269.0,166158.0,0.007637309067273318
44,201,30,33,1894.0,166158.0,0.011398789104346465
44,201,30,35,12430.0,166158.0,0.07480831497731075
44,201,40,21,1920.0,166158.0,0.011555266673888709
44,201,40,33,1011.0,166158.0,0.006084570107969523
44,300,66,32,9314.0,132763.0,0.07015508839059076
44,300,67,10,6715.0,132763.0,0.05057885103530351
44,300,67,32,6996.0,132763.0,0.052695404593147185
44,300,68,10,5885.0,132763.0,0.04432710920964425
44,300,68,11,1523.0,132763.0,0.011471569639131384
44,300,68,32,6292.0,132763.0,0.047392722369937405
44,300,69,10,6177.0,132763.0,0.046526517177225585
44,300,69,11,6871.0,132763.0,0.05175387720976477
44,300,69,32,771.0,132763.0,0.005807340900702756
44,300,70,10,8241.0,132763.0,0.062073017331636074
44,300,70,11,4912.0,132763.0,0.03699826005739551
44,300,70,12,583.0,132763.0,0.004391283716095599
44,300,71,11,5267.0,132763.0,0.03967219782620158
44,300,71,12,8469.0,132763.0,0.06379036327892561
44,300,72,11,8520.0,132763.0,0.06417450645134563
44,300,72,12,5164.0,132763.0,0.038896379262294466
44,300,73,12,4725.0,132763.0,0.03558973509185541
44,300,73,13,8962.0,132763.0,0.06750374727898587
44,300,74,12,8279.0,132763.0,0.06235924165618433
44,300,74,13,5405.0,132763.0,0.04071164405745577
44,300,75,13,13692.0,132763.0,0.10313114346617656
44,400,31,34,1852.0,126979.0,0.014585088872963246
44,400,31,35,2283.0,126979.0,0.017979350916293244
44,400,31,36,10196.0,126979.0,0.08029674198095749
44,400,32,35,3796.0,126979.0,0.029894706998795078
44,400,32,36,10211.0,126979.0,0.08041487175044693
44,400,33,35,1424.0,126979.0,0.011214452783531136
44,400,33,36,7258.0,126979.0,0.057159057796958554
44,400,33,37,5655.0,126979.0,0.044534923097520066
44,400,34,35,8298.0,126979.0,0.06534938848155994
44,400,34,37,5904.0,126979.0,0.046495877271044816
44,400,35,37,14311.0,126979.0,0.11270367541089471
44,400,36,34,4644.0,126979.0,0.036572976633931595
44,400,36,37,2414.0,126979.0,0.019011017569834383
44,400,36,38,6900.0,126979.0,0.05433969396514384
44,400,37,38,14356.0,126979.0,0.11305806471936304
44,400,38,34,6777.0,126979.0,0.05337102985533041
44,400,38,38,7008.0,126979.0,0.05519022830546783
44,400,39,34,13692.0,126979.0,0.10782885358996369
45,101,1,1,36528.0,193497.0,0.18877812059101692
45,101,2,1,37745.0,193497.0,0.1950676237874489
45,101,3,1,22303.0,193497.0,0.11526276893181807
45,101,3,2,15811.0,193497.0,0.08171186116580618
45,101,4,2,38179.0,193497.0,0.19731055261838684
45,101,5,2,38035.0,193497.0,0.19656635503392816
45,101,10,2,4896.0,193497.0,0.02530271787159491
45,102,17,5,26545.0,101998.0,0.26025020098433305
45,102,17,6,7895.0,101998.0,0.07740347849957842
45,102,18,5,38075.0,101998.0,0.3732916331692778
45,102,18,12,114.0,101998.0,0.0011176689739014491
45,102,20,5,3396.0,101998.0,0.0332947704856958
45,102,20,6,6288.0,101998.0,0.06164826761309045
45,102,20,8,2315.0,101998.0,0.022696523461244338
45,102,21,5,1654.0,101998.0,0.016216004235377165
45,102,21,6,2133.0,101998.0,0.02091217474852448
45,102,21,12,10441.0,101998.0,0.10236475225004411
45,102,36,5,3015.0,101998.0,0.02955940312555148
45,102,36,12,127.0,101998.0,0.001245122453381439
45,103,10,6,1519.0,156630.0,0.009698014428908894
45,103,10,7,2573.0,156630.0,0.01642724893060078
45,103,17,5,778.0,156630.0,0.004967119964246951
45,103,17,6,2988.0,156630.0,0.019076805209729937
45,103,19,6,33868.0,156630.0,0.21622933026878632
45,103,19,7,4076.0,156630.0,0.02602311179212156
45,103,20,5,1244.0,156630.0,0.007942284364425716
45,103,20,6,19768.0,156630.0,0.1262082615080125
45,103,20,8,5112.0,156630.0,0.03263742578050182
45,103,21,8,2154.0,156630.0,0.013752154759624593
45,103,21,12,18558.0,156630.0,0.11848304922428654
45,103,22,6,8021.0,156630.0,0.05120985762625295
45,103,22,8,5580.0,156630.0,0.0356253591266041
45,103,22,12,3987.0,156630.0,0.02545489369852519
45,103,23,6,1163.0,156630.0,0.007425142054523399
45,103,23,7,12222.0,156630.0,0.07803102853859414
45,103,24,7,7424.0,156630.0,0.04739832726808402
45,103,24,8,2538.0,156630.0,0.016203792376939283
45,103,25,7,15092.0,156630.0,0.09635446593883674
45,103,25,9,85.0,156630.0,0.0005426802017493456
45,103,28,7,6.0,156630.0,3.830683777054204e-05
45,103,35,8,2083.0,156630.0,0.013298857179339846
45,103,35,12,1080.0,156630.0,0.006895230798697568
45,103,35,13,4711.0,156630.0,0.03007725212283726
45,104,21,8,3265.0,107007.0,0.03051202257796219
45,104,22,6,13743.0,107007.0,0.12843085031820348
45,104,22,7,811.0,107007.0,0.007578943433607147
45,104,22,8,6084.0,107007.0,0.05685609352659172
45,104,23,6,3801.0,107007.0,0.03552104067958171
45,104,23,7,16848.0,107007.0,0.15744764361210015
45,104,23,8,2340.0,107007.0,0.021867728279458352
45,104,24,7,5186.0,107007.0,0.04846411916977394
45,104,24,8,22745.0,107007.0,0.2125561879129403
45,104,25,7,11449.0,107007.0,0.10699300045791396
45,104,25,8,198.0,107007.0,0.0018503462390310915
45,104,27,7,4979.0,107007.0,0.04652966628351416
45,104,27,8,10448.0,107007.0,0.09763847224947901
45,104,28,7,5110.0,107007.0,0.04775388525984282
45,105,10,9,2235.0,152127.0,0.014691672089767103
45,105,14,9,32867.0,152127.0,0.2160497479079979
45,105,16,8,11105.0,152127.0,0.07299821859367502
45,105,16,9,24445.0,152127.0,0.16068810927711716
45,105,16,13,2507.0,152127.0,0.016479651869819294
45,105,25,7,7389.0,152127.0,0.04857125953972668
45,105,25,9,2500.0,152127.0,0.016433637684303247
45,105,27,7,526.0,152127.0,0.003457637368777403
45,105,27,8,21352.0,152127.0,0.14035641273409716
45,105,27,13,894.0,152127.0,0.005876668835906841
45,105,28,7,2472.0,152127.0,0.01624958094223905
45,105,28,8,3675.0,152127.0,0.024157447395925773
45,105,28,9,26043.0,152127.0,0.17119249048492377
45,105,35,8,615.0,152127.0,0.0040426748703385985
45,105,35,13,4269.0,152127.0,0.028062079709716223
45,105,42,9,9233.0,152127.0,0.06069271069566875
45,200,6,3,36176.0,187126.0,0.19332428417216208
45,200,6,4,1863.0,187126.0,0.009955858619326016
45,200,7,3,243.0,187126.0,0.0012985902546946977
45,200,7,4,36131.0,187126.0,0.19308380449536675
45,200,8,3,27490.0,187126.0,0.14690636255784872
45,200,8,4,9388.0,187126.0,0.050169404572320254
45,200,9,3,17696.0,187126.0,0.09456729690155297
45,200,9,4,19895.0,187126.0,0.10631873710761733
45,200,10,3,20042.0,187126.0,0.10710430405181535
45,200,10,4,6889.0,187126.0,0.03681476652095379
45,200,11,4,11313.0,187126.0,0.060456590746342034
45,301,031,11,35839.0,115412.0,0.31053096731709007
45,301,031,12,24.0,115412.0,0.00020795064637992583
45,301,031,13,1481.0,115412.0,0.01283228780369459
45,301,032,11,2689.0,115412.0,0.023299137004817522
45,301,032,13,22517.0,115412.0,0.1951010293556996
45,301,033,13,11372.0,115412.0,0.09853394794302152
45,301,034,11,1712.0,115412.0,0.014833812775101375
45,301,034,12,20407.0,115412.0,0.17681870169479777
45,301,034,13,6713.0,115412.0,0.05816552871451842
45,301,037,11,12658.0,115412.0,0.10967663674487922
45,302,032,11,2473.0,168895.0,0.014642233340240979
45,302,032,14,9214.0,168895.0,0.05455460493205838
45,302,033,13,22818.0,168895.0,0.13510169039936054
45,302,033,14,3871.0,168895.0,0.022919565410462122
45,302,034,12,8741.0,168895.0,0.05175404837324965
45,302,034,13,88.0,168895.0,0.000521033778383019
45,302,035,12,16248.0,168895.0,0.0962017821723556
45,302,035,13,9187.0,168895.0,0.054394742295509044
45,302,036,5,10568.0,168895.0,0.06257142011308801
45,302,036,12,23761.0,168895.0,0.14068504100180584
45,302,037,11,23040.0,168895.0,0.13641611652209953
45,302,037,12,678.0,168895.0,0.004014328428905533
45,302,038,5,15830.0,168895.0,0.09372687172503627
45,302,038,11,22378.0,168895.0,0.13249652150744545
45,400,29,14,21485.0,154951.0,0.13865673664577835
45,400,29,17,863.0,154951.0,0.0055695026169563285
45,400,30,14,33857.0,154951.0,0.21850133267936314
45,400,40,18,37508.0,154951.0,0.24206362011216448
45,400,41,17,8667.0,154951.0,0.055933811333905556
45,400,43,17,23610.0,154951.0,0.15237074946273338
45,400,042,13,17800.0,154951.0,0.11487502500790572
45,400,042,14,5475.0,154951.0,0.03533375066956651
45,400,042,18,5686.0,154951.0,0.036695471471626516
45,501,026,16,17214.0,107135.0,0.16067578289074533
45,501,029,14,7412.0,107135.0,0.06918374014094367
45,501,029,17,7631.0,107135.0,0.07122789004526998
45,501,030,14,3151.0,107135.0,0.029411490175946235
45,501,043,15,2353.0,107135.0,0.021962943949222942
45,501,043,17,7229.0,107135.0,0.06747561487842442
45,501,045,15,556.0,107135.0,0.005189713912353572
45,501,045,17,1812.0,107135.0,0.016913240304288982
45,501,047,14,20830.0,107135.0,0.1944275913566995
45,501,047,15,8135.0,107135.0,0.07593223503056891
45,501,047,17,6515.0,107135.0,0.060811126149250945
45,501,048,15,10996.0,107135.0,0.10263686003640267
45,501,048,16,4493.0,107135.0,0.041937742101087416
45,501,049,17,8808.0,107135.0,0.08221402902879545
45,502,026,15,917.0,118938.0,0.007709899275252652
45,502,026,16,18783.0,118938.0,0.15792261514402461
45,502,043,15,3732.0,118938.0,0.03137769257932704
45,502,045,15,5474.0,118938.0,0.04602397887975248
45,502,045,16,821.0,118938.0,0.006902756057778002
45,502,046,15,37609.0,118938.0,0.3162067631875431
45,502,047,15,1665.0,118938.0,0.013998890178075972
45,502,048,15,21837.0,118938.0,0.18359985874993695
45,502,049,15,12160.0,118938.0,0.10223814088012241
45,502,049,17,15940.0,118938.0,0.1340194050681868
45,601,39,10,1454.0,162725.0,0.008935320325702873
45,601,39,18,981.0,162725.0,0.006028575818098018
45,601,39,23,13453.0,162725.0,0.08267322169304041
45,601,39,25,6705.0,162725.0,0.041204486096174525
45,601,69,18,15638.0,162725.0,0.09610078353049624
45,601,69,23,2742.0,162725.0,0.016850514671992625
45,601,69,25,93.0,162725.0,0.0005715163619603626
45,601,87,18,15801.0,162725.0,0.09710247349823321
45,601,87,23,5154.0,162725.0,0.031673068059609774
45,601,87,25,17221.0,162725.0,0.10582885235827316
45,601,88,23,23129.0,162725.0,0.14213550468581965
45,601,93,23,732.0,162725.0,0.004498386848978337
45,601,93,26,3351.0,162725.0,0.020593025042249195
45,601,96,23,31481.0,162725.0,0.19346136119219542
45,601,96,26,6369.0,162725.0,0.03913965278844676
45,601,039,10,7776.0,162725.0,0.04778614226455677
45,601,039,25,6667.0,162725.0,0.04097096328161008
45,601,039,26,1189.0,162725.0,0.007306805960977108
45,601,082,10,1701.0,162725.0,0.010453218620371792
45,601,082,25,998.0,162725.0,0.006133046550929482
45,601,082,26,90.0,162725.0,0.0005530803502842218
45,602,69,18,202.0,119541.0,0.00168979680611673
45,602,69,20,8533.0,119541.0,0.07138136706234681
45,602,69,23,5361.0,119541.0,0.04484653800788014
45,602,69,26,4999.0,119541.0,0.04181828828602739
45,602,71,18,1822.0,119541.0,0.015241632577943968
45,602,85,18,22967.0,119541.0,0.19212655072318285
45,602,85,20,15165.0,119541.0,0.126860240419605
45,602,88,23,9878.0,119541.0,0.08263273688525276
45,602,88,26,5051.0,119541.0,0.042253285483641594
45,602,89,23,4238.0,119541.0,0.035452271605557924
45,602,89,26,33795.0,119541.0,0.28270635179561826
45,602,93,23,1626.0,119541.0,0.01360202775616734
45,602,93,26,5555.0,119541.0,0.04646941216821007
45,602,96,23,349.0,119541.0,0.0029195004224492017
45,603,41,17,23956.0,175957.0,0.13614689952658887
45,603,41,22,4483.0,175957.0,0.025477815602675653
45,603,71,20,28884.0,175957.0,0.1641537421074467
45,603,73,19,1417.0,175957.0,0.008053103883335133
45,603,73,22,917.0,175957.0,0.005211500537063032
45,603,74,21,3293.0,175957.0,0.018714799638548055
45,603,75,22,652.0,175957.0,0.0037054507635388193
45,603,76,19,2298.0,175957.0,0.013060008979466574
45,603,76,21,5018.0,175957.0,0.0285183311831868
45,603,76,22,21338.0,175957.0,0.12126826440550817
45,603,77,19,20176.0,175957.0,0.1146643782287718
45,603,77,22,10036.0,175957.0,0.0570366623663736
45,603,78,21,738.0,175957.0,0.0041942065390976205
45,603,78,22,14552.0,175957.0,0.08270202378990321
45,603,79,19,6851.0,175957.0,0.03893564905062032
45,603,79,22,24783.0,175957.0,0.14084691146132294
45,603,79,35,6565.0,175957.0,0.03731025193655268
45,604,70,20,128.0,202939.0,0.0006307314020469205
45,604,70,21,11703.0,202939.0,0.0576675749855868
45,604,71,19,1352.0,202939.0,0.006662100434120598
45,604,71,20,4427.0,202939.0,0.021814436850482163
45,604,72,19,7411.0,202939.0,0.036518362660701
45,604,72,20,23239.0,202939.0,0.11451224259506551
45,604,72,21,2107.0,202939.0,0.01038243018838173
45,604,73,19,35898.0,202939.0,0.17689059273969024
45,604,74,19,13131.0,202939.0,0.06470417218967275
45,604,74,20,4541.0,202939.0,0.022376182005430203
45,604,74,21,15511.0,202939.0,0.07643183419648268
45,604,74,22,300.0,202939.0,0.00147827672354747
45,604,75,20,15833.0,202939.0,0.07801851787975697
45,604,75,21,14965.0,202939.0,0.07374137055962629
45,604,75,22,5729.0,202939.0,0.028230157830678185
45,604,76,19,3924.0,202939.0,0.019335859544000907
45,604,76,21,5602.0,202939.0,0.027604354017709755
45,604,77,19,7976.0,202939.0,0.03930245049004873
45,604,78,21,5093.0,202939.0,0.025096211176757546
45,604,78,22,12130.0,202939.0,0.0597716555221027
45,604,78,35,5004.0,202939.0,0.0246576557487718
45,604,80,21,6782.0,202939.0,0.033418909130329806
45,604,80,35,153.0,202939.0,0.0007539211290092096
45,605,50,27,4790.0,106436.0,0.04500357022060205
45,605,52,27,29898.0,106436.0,0.2809011988424969
45,605,52,35,8330.0,106436.0,0.07826299372392799
45,605,65,27,4287.0,106436.0,0.04027772558157015
45,605,70,21,9043.0,106436.0,0.08496185501146229
45,605,72,21,5135.0,106436.0,0.04824495471457026
45,605,80,21,15232.0,106436.0,0.14310947423803977
45,605,80,22,2067.0,106436.0,0.019420121011687774
45,605,80,35,12479.0,106436.0,0.11724416550791086
45,605,93,26,6202.0,106436.0,0.05826975835243715
45,605,93,39,8973.0,106436.0,0.08430418279529482
45,700,44,16,28378.0,152319.0,0.18630637018362778
45,700,44,27,9708.0,152319.0,0.06373466212356961
45,700,45,16,28443.0,152319.0,0.18673310617848068
45,700,53,16,3251.0,152319.0,0.021343364911796954
45,700,53,27,33264.0,152319.0,0.21838378665826325
45,700,54,27,5163.0,152319.0,0.033895968329624014
45,700,54,29,26011.0,152319.0,0.17076661480183036
45,700,54,30,1529.0,152319.0,0.010038143632770698
45,700,55,29,1675.0,152319.0,0.010996658328901844
45,700,55,30,1298.0,152319.0,0.008521589558754981
45,700,65,16,3978.0,152319.0,0.02611624288499793
45,700,65,27,9621.0,152319.0,0.06316349240738188
45,800,50,29,11228.0,196070.0,0.05726526240628347
45,800,50,35,7992.0,196070.0,0.040760952720967004
45,800,64,36,31895.0,196070.0,0.1626714948742796
45,800,101,36,3076.0,196070.0,0.01568827459580762
45,800,050,35,11309.0,196070.0,0.05767838017034733
45,800,050,36,1239.0,196070.0,0.006319171724384148
45,800,051,35,6443.0,196070.0,0.03286071301065946
45,800,051,36,30230.0,196070.0,0.15417962972407814
45,800,064,36,5108.0,196070.0,0.02605192023257
45,800,067,35,23409.0,196070.0,0.11939103381445403
45,800,067,36,14197.0,196070.0,0.07240781353598205
45,800,070,35,15339.0,196070.0,0.07823226398735146
45,800,070,36,182.0,196070.0,0.0009282399143163156
45,800,101,32,33350.0,196070.0,0.1700923139695007
45,800,103,32,1073.0,196070.0,0.005472535319018717
45,900,54,29,3909.0,205566.0,0.019015790549020754
45,900,55,29,1365.0,205566.0,0.006640203146434722
45,900,59,29,1362.0,205566.0,0.006625609293365634
45,900,59,30,20135.0,205566.0,0.09794907718202427
45,900,59,31,14909.0,205566.0,0.07252658513567418
45,900,60,29,5580.0,205566.0,0.02714456670850238
45,900,60,31,26157.0,205566.0,0.12724380490937218
45,900,60,36,4645.0,205566.0,0.022596149168636837
45,900,61,30,6578.0,205566.0,0.031999455162818755
45,900,61,31,15721.0,205566.0,0.07647665469970714
45,900,61,32,9793.0,205566.0,0.04763920103519064
45,900,61,36,2195.0,205566.0,0.010677835828882208
45,900,62,29,27068.0,205566.0,0.13167547162468501
45,900,62,30,911.0,205566.0,0.004431666715312844
45,900,62,31,5974.0,205566.0,0.029061226078242512
45,900,62,36,4269.0,205566.0,0.020767052917311228
45,900,63,30,383.0,205566.0,0.0018631485751534787
45,900,63,31,35993.0,205566.0,0.17509218450521974
45,900,65,29,18619.0,205566.0,0.09057431676444548
45,1000,55,28,5485.0,125282.0,0.0437812295461439
45,1000,55,30,23898.0,125282.0,0.1907536597436184
45,1000,57,30,33624.0,125282.0,0.2683865200108555
45,1000,61,30,2117.0,125282.0,0.016897878386360372
45,1000,103,32,32585.0,125282.0,0.2600932296738558
45,1000,103,34,66.0,125282.0,0.0005268115132261617
45,1000,108,32,5071.0,125282.0,0.04047668459954343
45,1000,108,34,22436.0,125282.0,0.17908398652639645
45,1101,55,28,2898.0,128378.0,0.02257396127062269
45,1101,56,28,4407.0,128378.0,0.034328311704497655
45,1101,56,33,9295.0,128378.0,0.07240337129414698
45,1101,57,28,3013.0,128378.0,0.02346975338453629
45,1101,58,28,20000.0,128378.0,0.15578993285453893
45,1101,58,30,5606.0,128378.0,0.04366791817912726
45,1101,58,32,2147.0,128378.0,0.016724049291934755
45,1101,58,33,8682.0,128378.0,0.06762840985215536
45,1101,68,33,7758.0,128378.0,0.060430914954275654
45,1101,103,32,2429.0,128378.0,0.018920687345183755
45,1101,103,33,382.0,128378.0,0.0029755877175216936
45,1101,104,28,7603.0,128378.0,0.05922354297465298
45,1101,105,28,21222.0,128378.0,0.16530869775195126
45,1101,105,33,16310.0,128378.0,0.12704669024287651
45,1101,106,34,16626.0,128378.0,0.12950817118197822
45,1102,56,28,2428.0,140913.0,0.017230489734800906
45,1102,56,33,21885.0,140913.0,0.15530859466479316
45,1102,68,33,7745.0,140913.0,0.054962991349272246
45,1102,68,34,22312.0,140913.0,0.15833883318075692
45,1102,104,28,29289.0,140913.0,0.20785165314768686
45,1102,105,28,105.0,140913.0,0.0007451406186796108
45,1102,106,34,19946.0,140913.0,0.14154833123984303
45,1102,107,28,981.0,140913.0,0.006961742351663793
45,1102,107,33,31156.0,140913.0,0.22110096300554244
45,1102,107,34,5066.0,140913.0,0.03595126070696103
45,1201,92,38,1265.0,141766.0,0.008923155058335568
45,1201,92,44,17742.0,141766.0,0.125149894897225
45,1201,94,38,32750.0,141766.0,0.23101448866441884
45,1201,94,44,3585.0,141766.0,0.02528815089654783
45,1201,97,38,21203.0,141766.0,0.14956336498173045
45,1201,97,39,12152.0,141766.0,0.08571871958015322
45,1201,98,38,15653.0,141766.0,0.1104143447653175
45,1201,100,37,1541.0,141766.0,0.01087002525288151
45,1201,100,38,1646.0,141766.0,0.011610682392110943
45,1201,100,44,9042.0,141766.0,0.06378116050392901
45,1201,102,39,6334.0,141766.0,0.044679260189326074
45,1201,113,38,6171.0,141766.0,0.04352947815414133
45,1201,113,44,2850.0,141766.0,0.02010355092194179
45,1201,114,38,1078.0,141766.0,0.007604079962755527
45,1201,114,41,2231.0,141766.0,0.015737200739246365
45,1201,117,44,6523.0,141766.0,0.04601244303993905
45,1202,99,37,9517.0,192682.0,0.04939226289949243
45,1202,102,37,3425.0,192682.0,0.01777540195762967
45,1202,109,42,1173.0,192682.0,0.0060877508018393
45,1202,110,42,3600.0,192682.0,0.018683634174442864
45,1202,110,43,10164.0,192682.0,0.05275012715251035
45,1202,111,41,1936.0,192682.0,0.010047643267144829
45,1202,111,42,29937.0,192682.0,0.1553699878556378
45,1202,114,41,28136.0,192682.0,0.14602298087003457
45,1202,115,41,23284.0,192682.0,0.12084159392159101
45,1202,115,43,13968.0,192682.0,0.07249250059683832
45,1202,116,41,4982.0,192682.0,0.025856073738076208
45,1202,116,43,1879.0,192682.0,0.009751819059382816
45,1202,116,45,23319.0,192682.0,0.12102324036495365
45,1202,119,41,27274.0,192682.0,0.14154928846493187
45,1202,119,42,5823.0,192682.0,0.030220778277161332
45,1202,119,43,2481.0,192682.0,0.012876137885220207
45,1202,119,45,1784.0,192682.0,0.009258778713112797
45,1203,15,37,2024.0,137366.0,0.014734359302884265
45,1203,99,37,12674.0,137366.0,0.09226446136598576
45,1203,99,43,412.0,137366.0,0.002999286577464584
45,1203,100,37,21635.0,137366.0,0.15749894442584045
45,1203,100,44,1712.0,137366.0,0.01246305490441594
